"gene_name","peak_id","category","location","distance","tes_signal","tead1_signal","baseMean","log2FoldChange","padj"
"GNL2","TEAD1_358","TEAD1_unique","Proximal_Enhancer",-4224,0.252288725316729,2.28364880838755,1010.79724372703,0.659777959137706,0.000136617530800847
"GNPDA1","TES_14116","TES_unique","Distal_Enhancer",-40432,2.7436581178747,2.14904247314641,588.44895193117,-0.644641223614044,0.00291809490600811
"GNRHR","TES_11998","Shared_equivalent","Proximal_Enhancer",3390,2.13257139909704,3.32207834835457,177.461398531379,-0.408992774555917,0.11213104729342
"GNS","TEAD1_4579","TEAD1_unique","Promoter",0,0.60147150462346,1.1972431968482,3947.99046407303,-0.027531446884137,0.905950194319506
"GNS","TES_3827","TES_unique","Distal_Enhancer",32760,2.13609187780543,0.596747557744912,3947.99046407303,-0.027531446884137,0.905950194319506
"GOLGA4","TEAD1_12611","TEAD1_unique","Distal_Enhancer",-21501,1.8078637222449,3.61842530965805,2589.00665847551,-0.407770274457967,0.00303082148728627
"GOLGA6L3P","TEAD1_6794","TEAD1_unique","Distal_Enhancer",49420,1.33517869670375,2.08952949712066,1.68775485883633,1.10641349386541,0.599105015603962
"GOLGA7","TEAD1_19142","TEAD1_unique","Promoter",2828,0.392160374247142,2.80891286940825,261.507177041376,0.123616374356279,0.682831249918489
"GOLGB1","TEAD1_13139","TEAD1_unique","Promoter",2669,1.5818186197644,1.62360914753771,4789.23001769864,-0.346029040123712,0.00876735583450116
"GOLIM4","TES_11009","Shared_TES_dominant","Distal_Enhancer",-27749,2.23598958210399,1.66918087616149,1240.49793419863,0.16324768257822,0.408824877792983
"GOLIM4","TEAD1_13499","TEAD1_unique","Promoter",0,12.7245372586989,7.49264048904259,1240.49793419863,0.16324768257822,0.408824877792983
"GOLIM4","TES_11008","TES_unique","Distal_Enhancer",17993,1.74435434472108,2.02142263072182,1240.49793419863,0.16324768257822,0.408824877792983
"GOLM1","TEAD1_20509","TEAD1_unique","Proximal_Enhancer",-3233,0.0966453999137373,3.18910544479054,1100.8257179614,0.016471476252068,0.950863456804927
"GOLM2","TEAD1_6300","TEAD1_unique","Promoter",2605,1.00761423679604,2.90661581939664,3114.96106823652,0.316161042044977,0.0274718220348535
"GOLPH3","TES_12876","TES_unique","Promoter",-2159,2.05152279628275,1.67014880695253,1385.02204448489,-0.0452299473559468,0.849840957739151
"GON4L","TES_962","Shared_high","Proximal_Enhancer",-5610,7.0052429040273,11.402870163437,1887.45079753106,0.319351275669515,0.02300348654132
"GON4L","TES_963","TES_unique","Promoter",0,1.44598196685199,0.802436758098345,1887.45079753106,0.319351275669515,0.02300348654132
"GOPC","TES_15414","Shared_TES_dominant","Promoter",0,7.98874485659045,3.17794738721478,865.299773879992,-0.682677228872121,8.76662914430161e-05
"GORAB","TES_1077","Shared_TEAD1_dominant","Distal_Enhancer",48871,0.972154347101847,0.43444377846188,747.149223516731,-0.663688996245324,8.32135767749375e-05
"GORAB","TES_1073","Shared_TES_dominant","Distal_Enhancer",17939,5.5831819349575,2.00907779334014,747.149223516731,-0.663688996245324,8.32135767749375e-05
"GORAB","TES_1070","TES_unique","Promoter",24,3.77635176353923,1.66982418463527,747.149223516731,-0.663688996245324,8.32135767749375e-05
"GORASP1","TEAD1_12624","TEAD1_unique","Proximal_Enhancer",3098,0.390013113343588,1.859404714402,458.143459260965,-0.452344006043403,0.0313864016134624
"GORASP2","TES_8450","TES_unique","Distal_Enhancer",-32755,6.90369153137759,3.78245985648512,1057.08321887244,-0.141988185965814,0.487369216520699
"GOSR1","TEAD1_7731","TEAD1_unique","Promoter",176,1.92354537168192,3.90302778425671,2358.59459647196,0.272213962806394,0.0445875171522453
"GOSR1","TES_6185","TES_unique","Distal_Enhancer",-10749,1.28176126248515,0,2358.59459647196,0.272213962806394,0.0445875171522453
"GOSR2","TEAD1_7878","TEAD1_unique","Promoter",0,0.643032590705882,1.98419569251399,2019.67903067078,0.131959036778557,0.417859165430346
"GOT1","TES_2494","Shared_equivalent","Proximal_Enhancer",7688,3.79543370286196,4.74961154520725,452.704398307933,-0.23551721137537,0.297163257947168
"GPALPP1","TES_4436","Shared_TEAD1_dominant","Distal_Enhancer",24417,3.28497387925463,4.88994460368669,427.074014597962,-0.200505731841964,0.281983349554246
"GPAT3","TES_12113","Shared_TEAD1_dominant","Distal_Enhancer",20085,1.06183623575448,1.19395505909711,1314.20904633762,3.20202942254892,1.29046739558276e-102
"GPAT3","TES_12112","Shared_equivalent","Proximal_Enhancer",-6643,1.36877043347107,0.954188753889775,1314.20904633762,3.20202942254892,1.29046739558276e-102
"GPATCH1","TEAD1_9042","TEAD1_unique","Promoter",-2572,0.959974412230758,3.61951314817678,355.287574394589,0.216521208262749,0.375230090409965
"GPATCH2","TES_1409","Shared_TEAD1_dominant","Distal_Enhancer",47479,2.78187762122405,5.43793675634596,635.56529818303,-0.382800507920272,0.0159031860316305
"GPATCH2","TES_1410","TES_unique","Proximal_Enhancer",4755,1.1309823523397,0.288259801657304,635.56529818303,-0.382800507920272,0.0159031860316305
"GPBP1","TES_13120","TES_unique","Proximal_Enhancer",-4506,1.83045296978067,1.50843677145463,2069.90433361291,0.0899893278397179,0.677721889940029
"GPC3","TES_20085","Shared_TES_dominant","Proximal_Enhancer",4011,3.90430947212752,2.27546860910209,3.58692674434059,3.04298534162117,0.0392004731431484
"GPC3","TES_20086","Shared_high","Distal_Enhancer",-23168,9.05649722915098,8.26109232768476,3.58692674434059,3.04298534162117,0.0392004731431484
"GPC3","TEAD1_21574","TEAD1_unique","Distal_Enhancer",-12825,1.06307117133445,1.75484247976399,3.58692674434059,3.04298534162117,0.0392004731431484
"GPC4","TES_20083","Shared_TES_dominant","Distal_Enhancer",13159,7.5332018138489,4.51079575424714,1391.65492584003,-1.44235899343135,2.08096824770117e-30
"GPC4","TEAD1_21568","TEAD1_unique","Promoter",2631,1.37402548102417,7.91127980458616,1391.65492584003,-1.44235899343135,2.08096824770117e-30
"GPC6","TES_4641","Shared_TES_dominant","Proximal_Enhancer",3710,3.14336316058698,0.811650420954165,472.904212438828,-1.65121051912637,8.795774073352e-31
"GPC6","TES_4640","TES_unique","Proximal_Enhancer",-8856,2.69954195378215,1.30162923693475,472.904212438828,-1.65121051912637,8.795774073352e-31
"GPC6-AS1","TES_4648","Shared_TES_dominant","Promoter",-291,3.30562570839947,1.83160587740277,13.0959682991014,-2.14072895545718,0.000712440993797802
"GPC6-AS1","TEAD1_5409","TEAD1_unique","Distal_Enhancer",-29391,0.508511888699866,4.18409291945153,13.0959682991014,-2.14072895545718,0.000712440993797802
"GPC6-AS1","TES_4647","TES_unique","Distal_Enhancer",47247,2.45648645219349,0.193447741350733,13.0959682991014,-2.14072895545718,0.000712440993797802
"GPCPD1","TES_9211","Shared_TEAD1_dominant","Promoter",-1938,4.52435571100012,7.75625968663635,3234.36694917789,1.72768959742593,1.72105897242285e-48
"GPCPD1","TES_9215","Shared_TES_dominant","Distal_Enhancer",-48096,5.20081742144213,2.97262688550523,3234.36694917789,1.72768959742593,1.72105897242285e-48
"GPCPD1","TES_9213","Shared_high","Distal_Enhancer",-43574,7.1997813924444,6.88987741259861,3234.36694917789,1.72768959742593,1.72105897242285e-48
"GPCPD1","TES_9212","TES_unique","Distal_Enhancer",-36297,3.5781365029919,5.52433158178983,3234.36694917789,1.72768959742593,1.72105897242285e-48
"GPD1L","TES_10132","Shared_TEAD1_dominant","Distal_Enhancer",25540,2.19825908443565,9.59664021107395,616.165598477172,-0.0314100008338092,0.90345300854725
"GPD1L","TEAD1_12588","TEAD1_unique","Distal_Enhancer",-11397,0.237957858948208,1.44099096821559,616.165598477172,-0.0314100008338092,0.90345300854725
"GPD1L","TES_10129","TES_unique","Promoter",-49,3.39067435245298,1.14133759802599,616.165598477172,-0.0314100008338092,0.90345300854725
"GPD2","TES_8308","Shared_TEAD1_dominant","Proximal_Enhancer",3178,2.51755065273172,6.22058654236205,2084.63794933134,-3.49139828918591,2.36239889395986e-167
"GPD2","TES_8304","Shared_equivalent","Proximal_Enhancer",9236,2.41825684392324,2.34496191346944,2084.63794933134,-3.49139828918591,2.36239889395986e-167
"GPD2","TES_8306","Shared_high","Distal_Enhancer",-16583,7.53066780426605,9.53375625880667,2084.63794933134,-3.49139828918591,2.36239889395986e-167
"GPD2","TEAD1_10466","TEAD1_unique","Promoter",-150,1.08859330533491,4.01598732770819,2084.63794933134,-3.49139828918591,2.36239889395986e-167
"GPD2","TES_8307","TES_unique","Proximal_Enhancer",-6224,4.00533614995433,1.72035455549465,2084.63794933134,-3.49139828918591,2.36239889395986e-167
"GPM6A","TEAD1_14791","TEAD1_unique","Proximal_Enhancer",3528,1.91588701015289,3.5288934657798,4334.82169310958,-0.999739384701165,1.61571520631038e-09
"GPM6A","TES_12633","TES_unique","Promoter",-874,1.41772177226014,0.256482493910525,4334.82169310958,-0.999739384701165,1.61571520631038e-09
"GPM6B","TES_19638","Shared_TEAD1_dominant","Distal_Enhancer",20145,1.20895017821932,13.5548870003289,5075.6898410386,0.179081358038448,0.322512763382853
"GPM6B","TES_19632","Shared_TES_dominant","Proximal_Enhancer",-7805,5.82682717142376,2.81485015883091,5075.6898410386,0.179081358038448,0.322512763382853
"GPM6B","TES_19639","Shared_equivalent","Promoter",-2224,4.52620825852141,4.64733014780062,5075.6898410386,0.179081358038448,0.322512763382853
"GPM6B","TEAD1_21114","TEAD1_unique","Promoter",846,0.0841657766008213,1.7679902119388,5075.6898410386,0.179081358038448,0.322512763382853
"GPM6B","TES_19633","TES_unique","Proximal_Enhancer",7880,2.24936609841816,2.0089879668331,5075.6898410386,0.179081358038448,0.322512763382853
"GPN1","TEAD1_9427","TEAD1_unique","Promoter",0,2.16864690098989,5.88381928727081,339.861965008017,0.131825202264483,0.655416394157668
"GPR101","TES_20101","Shared_TEAD1_dominant","Distal_Enhancer",-33208,0.843674499327738,2.06212581324781,60.6157792904952,1.8869458501156,8.91250273321029e-10
"GPR101","TEAD1_21605","TEAD1_unique","Distal_Enhancer",21984,1.8617426233103,1.72969192583009,60.6157792904952,1.8869458501156,8.91250273321029e-10
"GPR137B","TEAD1_1885","TEAD1_unique","Distal_Enhancer",-12629,0.51524214416502,2.68650337431105,261.093299808846,0.625130893489468,0.00141735055287113
"GPR150","TEAD1_15602","TEAD1_unique","Promoter",-552,0.089841206605914,1.3209611704346,4.42902607890549,2.71724549607231,0.0476231222520072
"GPR150","TES_13662","TES_unique","Distal_Enhancer",12013,3.13956546289316,1.40822251864254,4.42902607890549,2.71724549607231,0.0476231222520072
"GPR155","TEAD1_10639","TEAD1_unique","Promoter",-42,15.5351927887634,10.066407939468,313.71245066617,0.567682288653715,0.000868085116614946
"GPR158","TES_1868","Shared_TES_dominant","Distal_Enhancer",26969,6.70148120565206,2.38312095217987,19.6012652656212,0.822306761882526,0.136276918210091
"GPR161","TES_1025","Shared_TEAD1_dominant","Proximal_Enhancer",-7936,4.42180052142458,4.43478710447673,335.712655473237,-0.102045737366309,0.654993713663754
"GPR176","TES_5299","Shared_TEAD1_dominant","Proximal_Enhancer",-4308,1.15150160709363,1.75005679177976,633.640168123954,-2.08100126257787,8.3161039835463e-42
"GPR182","TEAD1_4537","TEAD1_unique","Proximal_Enhancer",-4239,0.192644826571147,2.09312654831975,26.1292265349785,1.9627065249944,4.99949286244941e-05
"GPR21","TES_19502","TES_unique","Distal_Enhancer",16162,1.20874025030383,0.558712704257033,70.812847008694,0.165360913048909,0.734149000030986
"GPR37L1","TEAD1_1501","TEAD1_unique","Distal_Enhancer",-17006,4.07056175279129,7.46881007036116,67.0361186369439,0.07074754865611,0.863714934353315
"GPR39","TES_8048","Shared_equivalent","Distal_Enhancer",-31763,1.46582697358858,1.06924716985811,205.256076145941,-2.34450175994152,1.15014382566727e-37
"GPR39","TES_8049","Shared_high","Promoter",-75,13.5419482383053,18.7725135372803,205.256076145941,-2.34450175994152,1.15014382566727e-37
"GPR39","TES_8053","TES_unique","Distal_Enhancer",19168,2.58986999155578,1.22877357020948,205.256076145941,-2.34450175994152,1.15014382566727e-37
"GPR55","TEAD1_11114","TEAD1_unique","Promoter",-93,1.4513274782391,6.52483736269967,5.86385051880862,-2.44782923374643,0.0124772204747138
"GPR85","TEAD1_18520","TEAD1_unique","Promoter",0,0.745640631219963,2.26851580007289,21.886052931403,-0.8133528094947,0.104329072220694
"GPRASP3","TEAD1_21434","TEAD1_unique","Promoter",2823,1.45230184631419,2.55534870764397,11.0025411409978,-1.02531396452328,0.14845779383884
"GPRC5A","TEAD1_4258","TEAD1_unique","Proximal_Enhancer",-7793,1.3357737823092,1.77670011966209,330.900362972053,-0.101977595759139,0.655076632799829
"GPRC5B","TEAD1_7046","TEAD1_unique","Promoter",1325,1.08377564641606,4.54792379716553,1146.54451569005,0.458895501594269,0.00166339777422956
"GPRC5D","TEAD1_4259","TEAD1_unique","Proximal_Enhancer",3203,0.0507039299441708,1.52458318580989,3.7215912913415,-1.18844809693117,0.400118361122004
"GPRC5D-AS1","TES_3488","TES_unique","Promoter",7,3.81593370119731,2.3528680844534,8.29227093243287,-1.45191339797893,0.070656881979028
"GPRIN2","TES_1995","Shared_TES_dominant","Distal_Enhancer",38574,4.4572275503009,3.68358451839862,2.87098343459289,-0.374325641086335,0.83805450574127
"GPRIN2","TES_1996","Shared_high","Distal_Enhancer",30096,5.42390726991997,14.0757206061791,2.87098343459289,-0.374325641086335,0.83805450574127
"GPSM3","TEAD1_16684","TEAD1_unique","Promoter",0,11.3634414652768,48.5943402498064,53.8941213140332,1.42525841256317,9.47106327212132e-06
"GPT2","TES_5744","TES_unique","Distal_Enhancer",-24323,6.19464730172262,4.90901870449094,1699.10650839012,-0.778706544235658,3.19370951632301e-09
"GPX1","TES_10227","TES_unique","Distal_Enhancer",-19176,1.11388203180094,1.13964150749522,93.8730178627724,-1.28779697089623,1.82317696958724e-06
"GPX8","TES_13056","Shared_TEAD1_dominant","Promoter",-169,2.32435106549944,3.93471796739669,298.406919054949,-2.4278277004194,5.02583647771732e-33
"GRAMD1C","TES_10634","Shared_TES_dominant","Promoter",2489,6.28244764739775,5.00310110255756,70.0934655774141,0.395308835552905,0.219865233248995
"GRAMD2A","TEAD1_6679","TEAD1_unique","Promoter",49,1.0292142627991,3.66131018193115,10.8877375295652,-0.338869271015576,0.720997587909223
"GRAMD2B","TES_14005","Shared_TES_dominant","Promoter",1264,1.73051374140527,0.645577648940604,423.366044327978,-0.0185306340894204,0.942156141349615
"GRAMD2B","TES_14004","Shared_high","Promoter",-35,7.06689715635352,8.10935577656488,423.366044327978,-0.0185306340894204,0.942156141349615
"GRAMD2B","TEAD1_15828","TEAD1_unique","Promoter",0,1.20278972149613,1.26549831241302,423.366044327978,-0.0185306340894204,0.942156141349615
"GRAMD2B","TES_14002","TES_unique","Distal_Enhancer",23078,1.75280814168541,0,423.366044327978,-0.0185306340894204,0.942156141349615
"GRAP2","TEAD1_12316","TEAD1_unique","Promoter",-399,0.791008748897203,4.74097197072523,11.2191998682159,-0.593302969523602,0.438311850422033
"GRB10","TEAD1_18142","TEAD1_unique","Distal_Enhancer",-45427,2.35439138463313,3.49473070195699,5125.19973309259,0.551997247423472,4.93987817170013e-06
"GRB10","TES_16568","TES_unique","Distal_Enhancer",-10096,1.76404639348096,0.602310999497479,5125.19973309259,0.551997247423472,4.93987817170013e-06
"GREB1L","TES_6648","Shared_TES_dominant","Distal_Enhancer",44672,2.45838499462251,0.926693470457865,269.632515521326,1.74465931042083,1.37765735430593e-14
"GREB1L","TES_6651","Shared_equivalent","Proximal_Enhancer",-9844,1.79141755537553,1.36130716454931,269.632515521326,1.74465931042083,1.37765735430593e-14
"GREB1L","TEAD1_8513","TEAD1_unique","Distal_Enhancer",25068,2.37083185032263,1.85324280026269,269.632515521326,1.74465931042083,1.37765735430593e-14
"GREB1L","TES_6649","TES_unique","Distal_Enhancer",49139,3.93381214813447,1.70261402346532,269.632515521326,1.74465931042083,1.37765735430593e-14
"GREM2","TES_1656","TES_unique","Distal_Enhancer",-34565,1.72021158162285,0.00923468365388758,11.0038710101588,0.779656237837837,0.301180440525004
"GRHL2","TES_18314","Shared_TEAD1_dominant","Distal_Enhancer",-23980,3.6391936912702,4.99747510942497,1.92242007678652,0.48012193120482,0.820006988984126
"GRHL2","TES_18310","Shared_high","Distal_Enhancer",-32004,12.2289865655558,8.67554301023483,1.92242007678652,0.48012193120482,0.820006988984126
"GRHL2","TEAD1_19592","TEAD1_unique","Promoter",-1985,0.303461756029751,2.71650575747532,1.92242007678652,0.48012193120482,0.820006988984126
"GRHL2","TES_18315","TES_unique","Promoter",-783,3.77703028139861,2.44419073595203,1.92242007678652,0.48012193120482,0.820006988984126
"GRHL3","TEAD1_256","TEAD1_unique","Proximal_Enhancer",-8717,1.16738120877382,1.51731306495089,26.5337650373233,-1.30683460547786,0.00266753343408355
"GRHPR","TEAD1_20246","TEAD1_unique","Proximal_Enhancer",-7143,1.62401383099266,17.8413407781185,844.304799688791,-0.292852176072494,0.113308268503798
"GRIA1","TES_14232","Shared_TEAD1_dominant","Distal_Enhancer",-21186,3.80757235211355,26.2969260259911,20.5694956508927,-0.787608094609419,0.138975825883494
"GRIA1","TES_14228","Shared_TES_dominant","Distal_Enhancer",26267,2.98544665352329,1.43340643552633,20.5694956508927,-0.787608094609419,0.138975825883494
"GRIA1","TES_14229","Shared_equivalent","Distal_Enhancer",27140,1.98217045382047,2.31986056102647,20.5694956508927,-0.787608094609419,0.138975825883494
"GRIA1","TEAD1_16056","TEAD1_unique","Proximal_Enhancer",3022,0.184052795434545,1.11770475615059,20.5694956508927,-0.787608094609419,0.138975825883494
"GRIA1","TES_14231","TES_unique","Distal_Enhancer",-26326,4.04943859577179,1.35844245310386,20.5694956508927,-0.787608094609419,0.138975825883494
"GRIA4","TES_3202","Shared_TES_dominant","Proximal_Enhancer",-9722,2.53944394305782,1.33125145203315,45.6665459912699,0.283421460394923,0.480718635935627
"GRIA4","TES_3203","TES_unique","Promoter",1945,9.51534888089872,1.89376438645756,45.6665459912699,0.283421460394923,0.480718635935627
"GRIK4","TEAD1_3961","TEAD1_unique","Promoter",0,1.27678399739994,1.29887159334289,313.336278118456,0.958316875127941,5.65548718595208e-08
"GRIK5","TEAD1_9105","TEAD1_unique","Distal_Enhancer",10207,0.373378450485048,3.35135244780818,32.6029491766609,1.23793345723075,0.00414111019919526
"GRIN2A","TEAD1_7009","TEAD1_unique","Promoter",0,0.623805219413945,0.928876469326858,228.72829703703,-0.660507129468934,0.00573939741542859
"GRIN2A","TES_5716","TES_unique","Proximal_Enhancer",-5299,5.67751482492206,3.89407519636483,228.72829703703,-0.660507129468934,0.00573939741542859
"GRIN2B","TES_3502","Shared_TES_dominant","Proximal_Enhancer",8913,4.3913047473762,0.750943208191237,103.091269138685,2.55776946665058,1.16732893290801e-21
